AÑO,MES,CODIGO_SECTOR_N1,PROVINCIA,CANTON,VENTAS_NETAS_TARIFA_GRAVADA,VENTAS_NETAS_TARIFA_0,VENTAS_NETAS_TARIFA_VARIABLE,VENTAS_NETAS_TARIFA_5,EXPORTACIONES,COMPRAS_NETAS_TARIFA_GRAVADA,COMPRAS_NETAS_TARIFA_0,IMPORTACIONES,COMPRAS_RISE,TOTAL_VENTAS,TOTAL_COMPRAS
2025,1,J,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,"16472,08",0,5,0,0,"6497,15",64,0,1,"16472,08","6562,15"
2025,1,J,ZAMORA CHINCHIPE,CHINCHIPE,"10934,07",0,0,0,0,"19680,86",0,0,0,"10934,07","19680,86"
2025,1,J,ZAMORA CHINCHIPE,NANGARITZA,"6125,64",0,0,0,0,"7928,44",0,0,5,"6125,64","7933,44"
2025,1,J,ZAMORA CHINCHIPE,PALANDA,"9496,94",0,0,0,0,"2075,4","745,24",0,0,"9496,94","2820,64"
2025,1,J,ZAMORA CHINCHIPE,PAQUISHA,0,0,0,0,0,"53,16",0,0,0,0,"53,16"
2025,1,K,AZUAY,CAMILO PONCE ENRIQUEZ,0,0,0,0,0,"78,26",0,0,0,0,"78,26"
2025,1,K,AZUAY,PAUTE,"325413,37",0,0,0,0,"1033510,19","839856,53",0,"61079,57","325413,37","1934446,29"
2025,1,K,BOLIVAR,ECHEANDIA,0,0,0,0,0,0,0,0,300,0,300
2025,1,K,CAÑAR,LA TRONCAL,"194,86",0,0,0,0,"3737,57",0,0,0,"194,86","3737,57"
2025,1,K,EL ORO,EL GUABO,25,0,0,0,0,0,0,0,0,25,0
2025,1,K,GALAPAGOS,SAN CRISTOBAL,0,0,0,0,0,45,"10,58",0,0,0,"55,58"
2025,1,K,GUAYAS,ALFREDO BAQUERIZO MORENO,0,0,0,0,0,"70,73",0,0,0,0,"70,73"
2025,1,K,GUAYAS,CORONEL MARCELINO MARIDUEÑA,"48,51",0,0,0,0,"8152,43","2083,3",0,0,"48,51","10235,73"
2025,1,K,GUAYAS,GENERAL ANTONIO ELIZALDE,5,0,0,0,0,0,0,0,0,5,0
2025,1,K,GUAYAS,MILAGRO,"1627,8",0,0,0,0,"973,87",0,"207,19",0,"1627,8","1181,06"
2025,1,K,GUAYAS,NARANJAL,0,0,0,0,0,"77,59","14,36",0,0,0,"91,95"
2025,1,K,GUAYAS,NARANJITO,"1106,12",0,0,0,0,0,0,0,0,"1106,12",0
2025,1,K,GUAYAS,SALITRE,"1270,16",0,0,0,0,"18069,76","11257,16",0,0,"1270,16","29326,92"
2025,1,K,LOJA,CALVAS,0,0,0,0,0,"2354,64","434,96",0,0,0,"2789,6"
2025,1,K,LOJA,CATAMAYO,"653,83",0,0,0,0,"9282,44","3406,49",0,578,"653,83","13266,93"
2025,1,K,LOJA,CELICA,0,0,0,0,0,"17489,97",0,0,"13413,6",0,"30903,57"
2025,1,K,LOJA,ESPINDOLA,0,0,0,0,0,"342,03",0,0,0,0,"342,03"
2025,1,K,LOJA,MACARA,"624,51",0,0,0,0,"4081,72","2287,01",0,520,"624,51","6888,73"
2025,1,K,LOJA,PALTAS,0,0,0,0,0,"73,01",0,0,0,0,"73,01"
2025,1,K,LOJA,PINDAL,"1006,96",0,0,0,0,"8,83",74,0,0,"1006,96","82,83"
2025,1,K,LOJA,PUYANGO,0,0,0,0,0,"171,88",0,0,0,0,"171,88"
2025,1,K,LOJA,QUILANGA,"18,14",0,0,0,0,0,0,0,0,"18,14",0
2025,1,K,LOS RIOS,BABAHOYO,"0,02",0,0,0,0,"663,04",0,0,0,"0,02","663,04"
2025,1,K,LOS RIOS,BUENA FE,2,0,0,0,0,2,0,0,0,2,2
2025,1,K,LOS RIOS,MOCACHE,"577,01",0,0,0,0,"4460,55","249,82",0,0,"577,01","4710,37"
2025,1,K,LOS RIOS,URDANETA,150,0,0,0,0,"90,01",0,0,0,150,"90,01"
2025,1,K,LOS RIOS,VINCES,0,0,0,0,0,"10070,32","294,58",0,0,0,"10364,9"
2025,1,K,MANABI,24 DE MAYO,0,0,0,0,0,63,0,0,0,0,63
2025,1,K,MANABI,JIPIJAPA,"154,36",0,0,0,0,"8365,02",0,0,0,"154,36","8365,02"
2025,1,K,MANABI,JUNIN,"578,09",0,0,0,0,13037,"3839,2",0,165,"578,09","17041,2"
2025,1,K,NAPO,ARCHIDONA,0,0,0,0,0,239,"13,5",0,0,0,"252,5"
2025,1,K,NAPO,EL CHACO,0,0,0,0,0,"12,72","0,78",0,0,0,"13,5"
2025,1,K,PICHINCHA,PEDRO MONCAYO,"7580,75",0,0,0,0,"160614,02","6886,28",0,2037,"7580,75","170069,1"
2025,1,K,TUNGURAHUA,BAÑOS DE AGUA SANTA,0,0,0,0,0,"397,15","220,32",0,0,0,"617,47"
2025,1,K,TUNGURAHUA,CEVALLOS,0,0,0,0,0,"2054,65",0,0,0,0,"2054,65"
2025,1,K,TUNGURAHUA,QUERO,0,0,0,0,0,"343,1",0,0,0,0,"343,1"
2025,1,K,TUNGURAHUA,TISALEO,"1350,28",0,0,0,0,"23639,24","15436,41",0,"5667,83","1350,28","44743,48"
2025,1,K,ZAMORA CHINCHIPE,EL PANGUI,0,0,0,0,0,"536,85",3668,0,0,0,"4204,85"
2025,1,K,ZAMORA CHINCHIPE,YACUAMBI,0,0,0,0,0,"260,21",0,"156,19",0,0,"416,4"
2025,1,K,ZAMORA CHINCHIPE,YANTZAZA,"7767,54",0,0,0,0,"59518,39","100477,4",0,"2447,46","7767,54","162443,25"
2025,1,L,AZUAY,EL PAN,250,0,0,0,0,150,0,0,0,250,150
2025,1,L,AZUAY,SAN FERNANDO,"716,68",0,0,0,0,0,0,0,0,"716,68",0
2025,1,L,AZUAY,SEVILLA DE ORO,1300,0,0,0,0,0,0,0,0,1300,0
2025,1,L,AZUAY,SIGSIG,"4613,37",0,0,0,0,"1136,26","57,33",0,0,"4613,37","1193,59"
2025,1,L,CHIMBORAZO,COLTA,"9139,47",0,0,0,0,"1790,45",0,0,0,"9139,47","1790,45"
2025,1,L,CHIMBORAZO,PENIPE,25,0,0,0,0,"32,6",0,0,0,25,"32,6"
2025,1,L,EL ORO,ATAHUALPA,"6007,48",0,0,0,0,0,0,0,0,"6007,48",0
2025,1,L,EL ORO,CHILLA,600,0,0,0,0,0,0,0,0,600,0
2025,1,L,EL ORO,LAS LAJAS,"277,79",0,0,0,0,0,0,0,0,"277,79",0
2025,1,L,GUAYAS,BALAO,22495,0,0,0,0,"3978,86",0,0,0,22495,"3978,86"
2025,1,L,LOJA,CHAGUARPAMBA,"3583,73",0,0,0,0,"826,68","73,8",0,0,"3583,73","900,48"
2025,1,L,LOJA,ESPINDOLA,"6965,77",0,0,0,0,"1788,43",0,0,0,"6965,77","1788,43"
2025,1,L,LOJA,OLMEDO,"841,74",0,0,0,0,0,0,0,0,"841,74",0
2025,1,L,LOJA,PINDAL,"2884,09",0,0,0,0,0,0,0,0,"2884,09",0
2025,1,L,LOJA,QUILANGA,"107,14",0,0,0,0,"43,4",0,0,0,"107,14","43,4"
2025,1,L,LOJA,SOZORANGA,"909,27",0,0,0,0,"522,3",0,0,0,"909,27","522,3"
2025,1,L,LOS RIOS,PALENQUE,"1937,24",0,0,0,0,"1774,69","790,9",0,0,"1937,24","2565,59"
2025,1,L,MANABI,24 DE MAYO,"3227,32",0,0,0,0,"833,25",0,0,0,"3227,32","833,25"
2025,1,L,MANABI,PAJAN,"8502,59",0,0,0,0,"70,24","25,3",0,0,"8502,59","95,54"
2025,1,L,MORONA SANTIAGO,PABLO SEXTO,"108,7",0,0,0,0,0,0,0,0,"108,7",0
2025,1,L,MORONA SANTIAGO,TIWINTZA,"2328,82",0,0,0,0,"2307,59","154,05",0,0,"2328,82","2461,64"
2025,1,L,PASTAZA,ARAJUNO,"1268,61",0,0,0,0,"1188,87","386,61",0,0,"1268,61","1575,48"
2025,1,L,ZAMORA CHINCHIPE,PALANDA,"5553,32",0,0,0,0,"1062,79","144,15",0,0,"5553,32","1206,94"
2025,1,L,ZAMORA CHINCHIPE,YACUAMBI,"136,91",0,0,0,0,0,0,0,0,"136,91",0
2025,1,M,AZUAY,SAN FERNANDO,"7351,51",0,0,0,0,"14105,91","448,72",0,0,"7351,51","14554,63"
2025,1,M,SUCUMBIOS,PUTUMAYO,"127556,82",0,0,0,0,"6028,17","1128,55",0,0,"127556,82","7156,72"
2025,1,M,SUCUMBIOS,SUCUMBIOS,"1436,9",0,0,0,0,"16727,46","12433,69",0,0,"1436,9","29161,15"
2025,1,M,ZAMORA CHINCHIPE,PAQUISHA,"24761,68",0,0,2920,0,"38415,61","1957,48",0,301,"24761,68","40674,09"
2025,1,N,AZUAY,EL PAN,"26,45",0,0,0,0,"58,16",0,0,0,"26,45","58,16"
2025,1,N,AZUAY,GUACHAPALA,1,0,0,0,0,0,0,0,0,1,0
2025,1,N,AZUAY,NABON,"5629,01",0,0,0,0,"50204,76",0,0,0,"5629,01","50204,76"
2025,1,N,AZUAY,PUCARA,"5306,51",0,0,0,0,"3741,29","512,53",0,0,"5306,51","4253,82"
2025,1,N,AZUAY,SEVILLA DE ORO,106,0,0,0,0,"6882,2",0,0,"24048,23",106,"30930,43"
2025,1,N,CARCHI,BOLIVAR,"4955,73",0,0,0,0,"2950,2","655,8",0,0,"4955,73",3606
2025,1,N,CHIMBORAZO,COLTA,624,0,0,0,0,"985,06","8229,02",0,0,624,"9214,08"
2025,1,N,CHIMBORAZO,GUANO,"8808,93",0,0,0,0,"7534,86","496,45","976,4",0,"8808,93","9007,71"
2025,1,N,CHIMBORAZO,PALLATANGA,"35,01",0,0,0,0,"622,07","230,57",0,0,"35,01","852,64"
2025,1,N,CHIMBORAZO,PENIPE,"0,02",0,0,0,0,"17,9","137,78",0,0,"0,02","155,68"
2025,1,N,COTOPAXI,SIGCHOS,"2866,5",0,0,0,0,"339,71","12,13",0,0,"2866,5","351,84"
2025,1,N,EL ORO,ATAHUALPA,"3138,8",0,0,0,0,"4388,57","88,34",0,0,"3138,8","4476,91"
2025,1,N,EL ORO,MARCABELI,0,0,0,0,0,"1222,94","2,86",0,0,0,"1225,8"
2025,1,N,GUAYAS,BALAO,"5619,73",0,0,0,0,"4330,75","218,31",0,0,"5619,73","4549,06"
2025,1,N,LOJA,OLMEDO,"257,19",0,0,0,0,"222,4",0,0,0,"257,19","222,4"
2025,1,N,LOJA,PINDAL,"127,09",0,0,0,0,"1071,45",0,0,0,"127,09","1071,45"
2025,1,N,MANABI,24 DE MAYO,"1109,37",0,0,0,0,"792,09","1389,83",0,0,"1109,37","2181,92"
2025,1,N,MANABI,JAMA,"87,02",0,0,0,0,"1189,75","22,32",0,0,"87,02","1212,07"
2025,1,N,MANABI,PAJAN,"2941,13",0,0,0,0,"14625,97","859,87",0,4890,"2941,13","20375,84"
2025,1,N,MORONA SANTIAGO,HUAMBOYA,"3956,02",0,0,0,0,"786,2",320,0,0,"3956,02","1106,2"
2025,1,N,MORONA SANTIAGO,LOGROÑO,100,0,0,0,0,"10723,19","16071,44",0,0,100,"26794,63"
2025,1,N,MORONA SANTIAGO,PABLO SEXTO,"1280,87",0,0,0,0,"176,52",0,0,0,"1280,87","176,52"
2025,1,N,MORONA SANTIAGO,TAISHA,34,0,0,0,0,"6353,2","479,55",0,0,34,"6832,75"
2025,1,N,PASTAZA,SANTA CLARA,"0,01",0,0,0,0,0,0,0,0,"0,01",0
2025,1,N,SUCUMBIOS,CASCALES,"72002,24",0,0,0,0,"23594,79","3139,12",0,"3,72","72002,24","26737,63"
2025,1,N,SUCUMBIOS,GONZALO PIZARRO,"11334,98",0,0,0,0,"3070,13","2478,91",0,0,"11334,98","5549,04"
2025,1,N,SUCUMBIOS,SUCUMBIOS,90,0,0,0,0,1797,0,0,0,90,1797
2025,1,N,TUNGURAHUA,MOCHA,20,0,0,0,0,"36,71",0,0,0,20,"36,71"
2025,1,O,COTOPAXI,LA MANA,"1708,8",0,0,0,0,"615617,08","2971,97",0,0,"1708,8","618589,05"
2025,1,O,EL ORO,ATAHUALPA,250,0,0,0,0,"34182,61","657,79",0,0,250,"34840,4"
2025,1,O,EL ORO,MARCABELI,0,0,0,0,0,"33524,21","9111,69",0,0,0,"42635,9"
2025,1,O,ESMERALDAS,ATACAMES,"2534,57",0,0,0,0,1274751,"1855,7","275,48",16900,"2534,57","1293782,18"
2025,1,O,GUAYAS,ALFREDO BAQUERIZO MORENO,0,0,0,0,0,"9587,07","7290,09",0,0,0,"16877,16"
2025,1,O,GUAYAS,EL EMPALME,0,0,0,0,0,"529534,5","21837,56",0,0,0,"551372,06"
2025,1,O,GUAYAS,SALITRE,"493,59",0,0,0,0,"67172,35","22284,96",0,"5211,5","493,59","94668,81"
2025,1,O,GUAYAS,SIMON BOLIVAR,"1783,69",0,0,0,0,"70475,95","1291,86",0,0,"1783,69","71767,81"
2025,1,O,LOJA,QUILANGA,0,0,0,0,0,"33803,17","470,37",0,6275,0,"40548,54"
2025,1,O,LOS RIOS,BABA,0,0,0,0,0,"131816,25","349,68",0,0,0,"132165,93"
2025,1,O,LOS RIOS,MONTALVO,0,0,0,0,0,"6867,3","457,77",0,0,0,"7325,07"
2025,1,O,LOS RIOS,PALENQUE,0,0,0,0,0,"24415,54",170,0,0,0,"24585,54"
2025,1,O,LOS RIOS,URDANETA,0,0,0,0,0,"101167,73","18082,07",0,0,0,"119249,8"
2025,1,O,MANABI,24 DE MAYO,1920,0,0,0,0,360671,"15076,16",0,0,1920,"375747,16"
2025,1,O,MANABI,TOSAGUA,"1963,92",0,0,0,0,"151984,28","12589,29",0,"2863,56","1963,92","167437,13"
2025,1,O,ORELLANA,LORETO,0,0,0,0,0,"42076,38","1315,08",0,640,0,"44031,46"
2025,1,O,PASTAZA,ARAJUNO,"28,94",0,0,0,0,"54115,52","17794,3",0,0,"28,94","71909,82"
2025,1,O,PASTAZA,SANTA CLARA,"339,18",0,0,0,0,"269237,18","10773,31",0,"5640,44","339,18","285650,93"
2025,1,O,SUCUMBIOS,PUTUMAYO,0,0,0,0,0,"240331,28","50710,2",0,0,0,"291041,48"
2025,1,P,AZUAY,CAMILO PONCE ENRIQUEZ,"14847,61",0,0,0,0,"285,61","5,27",0,10000,"14847,61","10290,88"
2025,1,P,AZUAY,GUACHAPALA,0,0,0,0,0,"316,7","672,4",0,0,0,"989,1"
2025,1,P,CARCHI,SAN PEDRO DE HUACA,"1872,22",0,0,0,0,0,0,0,0,"1872,22",0
2025,1,P,CHIMBORAZO,CHAMBO,"25,02",0,0,0,0,55,0,0,0,"25,02",55
2025,1,P,CHIMBORAZO,CUMANDA,"2802,3",0,0,0,0,"4449,51",0,0,0,"2802,3","4449,51"
2025,1,P,CHIMBORAZO,PALLATANGA,0,0,0,0,0,"14658,74","8743,33",0,"5785,09",0,"29187,16"
2025,1,P,CHIMBORAZO,PENIPE,"0,01",0,0,0,0,0,0,0,0,"0,01",0
2025,1,P,GUAYAS,BALAO,800,0,0,0,0,0,0,0,0,800,0
2025,1,P,GUAYAS,SIMON BOLIVAR,"1442,63",0,0,0,0,"2079,14","311,81",0,0,"1442,63","2390,95"
2025,1,P,LOJA,PINDAL,5,0,0,0,0,0,0,0,0,5,0
2025,1,P,LOS RIOS,QUINSALOMA,"527,78",0,0,0,0,"20,2",0,0,0,"527,78","20,2"
2025,1,P,MANABI,PAJAN,"0,01",0,0,0,0,"11,13",0,0,0,"0,01","11,13"
2025,1,P,MANABI,PICHINCHA,2320,0,0,0,0,"848,85",0,0,0,2320,"848,85"
2025,1,P,MANABI,SANTA ANA,0,0,0,0,0,"501,52","152,6",0,0,0,"654,12"
2025,1,P,MORONA SANTIAGO,HUAMBOYA,5180,0,0,0,0,4120,0,0,0,5180,4120
2025,1,P,ORELLANA,LORETO,"5707,59",0,0,0,0,"4438,72","125,41",0,0,"5707,59","4564,13"
2025,1,P,PICHINCHA,SAN MIGUEL DE LOS BANCOS,"87,49",0,0,0,0,"156,4",0,0,0,"87,49","156,4"
2025,1,P,SUCUMBIOS,GONZALO PIZARRO,5,0,0,0,0,5,0,0,0,5,5
2025,1,P,TUNGURAHUA,MOCHA,"814,78",0,0,0,0,622,0,0,0,"814,78",622
2025,1,P,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,83560,0,0,0,0,51725,0,0,0,83560,51725
2025,1,P,ZAMORA CHINCHIPE,CHINCHIPE,"4677,57",0,0,0,0,"3011,23",0,0,0,"4677,57","3011,23"
2025,1,Q,AZUAY,EL PAN,0,0,0,0,0,"104,5","2,55",0,0,0,"107,05"
2025,1,Q,AZUAY,GUACHAPALA,0,0,0,0,0,"121,74",0,0,0,0,"121,74"
2025,1,Q,AZUAY,NABON,10,0,0,0,0,"207,92","32,77",0,0,10,"240,69"
2025,1,Q,AZUAY,PUCARA,"3584,3",0,0,0,0,"4271,28",0,0,0,"3584,3","4271,28"
2025,1,Q,BOLIVAR,LAS NAVES,0,0,0,0,0,"8,32",0,0,0,0,"8,32"
2025,1,Q,CHIMBORAZO,CHAMBO,0,0,0,0,0,0,"2,5",0,0,0,"2,5"
2025,1,Q,GALAPAGOS,ISABELA,0,0,0,0,0,"26,09",0,0,0,0,"26,09"
2025,1,Q,GALAPAGOS,SAN CRISTOBAL,114,0,0,0,0,"9696,5","6732,54",0,0,114,"16429,04"
2025,1,Q,GUAYAS,ISIDRO AYORA,"2087,04",0,0,0,0,"2935,85",0,0,0,"2087,04","2935,85"
2025,1,Q,LOJA,CHAGUARPAMBA,240,0,0,0,0,70,0,0,0,240,70
2025,1,Q,LOJA,ESPINDOLA,0,0,0,0,0,"82,21","739,38",0,0,0,"821,59"
2025,1,Q,LOJA,SOZORANGA,1000,0,0,0,0,0,0,0,0,1000,0
2025,1,Q,LOJA,ZAPOTILLO,"3195,68",0,0,0,0,"1590,15","466,62",0,0,"3195,68","2056,77"
2025,1,Q,LOS RIOS,MOCACHE,"1414,04",0,0,0,0,"373,54","136,37",0,0,"1414,04","509,91"
2025,1,Q,MANABI,OLMEDO,"99,99",0,0,0,0,"10872,35","282,08",0,0,"99,99","11154,43"
2025,1,Q,MORONA SANTIAGO,LOGROÑO,90,0,0,0,0,"423,1","28,5",0,0,90,"451,6"
2025,1,Q,NAPO,QUIJOS,"2209,54",0,0,0,0,"1607,43","66,49",0,0,"2209,54","1673,92"
2025,1,Q,SUCUMBIOS,GONZALO PIZARRO,0,0,0,0,0,25,0,0,0,0,25
2025,1,Q,SUCUMBIOS,SUCUMBIOS,10,0,0,0,0,10,0,0,0,10,10
2025,1,Q,TUNGURAHUA,MOCHA,0,0,0,0,0,"4,46","504,88",0,0,0,"509,34"
2025,1,Q,ZAMORA CHINCHIPE,NANGARITZA,35,0,0,0,0,"24,26",0,0,0,35,"24,26"
2025,1,R,AZUAY,CAMILO PONCE ENRIQUEZ,10,0,0,0,0,"23,04",0,0,0,10,"23,04"
2025,1,R,AZUAY,CHORDELEG,"28474,3",0,0,0,0,"7214,51","3,75",0,0,"28474,3","7218,26"
2025,1,R,AZUAY,GIRON,453,0,0,0,0,"147,85","34,08",0,0,453,"181,93"
2025,1,R,AZUAY,NABON,"1086,52",0,0,0,0,"501,67",0,0,0,"1086,52","501,67"
2025,1,R,AZUAY,PUCARA,"1267,82",0,0,0,0,"1256,64",0,0,0,"1267,82","1256,64"
2025,1,R,AZUAY,SAN FERNANDO,0,0,0,0,0,"101,99","0,72",0,0,0,"102,71"
2025,1,R,AZUAY,SIGSIG,10,0,0,0,0,"1462,65","136,89",0,0,10,"1599,54"
2025,1,R,BOLIVAR,CHIMBO,296,0,0,0,0,"399,39","229,29",0,0,296,"628,68"
2025,1,R,BOLIVAR,LAS NAVES,0,0,0,0,0,"244,31","0,3",0,0,0,"244,61"
2025,1,R,CAÑAR,BIBLIAN,0,0,0,0,0,"463,21","414,22",0,0,0,"877,43"
2025,1,R,CAÑAR,DELEG,603,0,0,0,0,"261,07",0,0,0,603,"261,07"
2025,1,R,CAÑAR,EL TAMBO,"826,1",0,0,0,0,726,"1366,06",0,0,"826,1","2092,06"
2025,1,R,CARCHI,BOLIVAR,"350,01",0,0,0,0,"704,02","415,6",0,0,"350,01","1119,62"
2025,1,R,CARCHI,MIRA,0,0,0,0,0,"149,88","52,57",0,0,0,"202,45"
2025,1,R,CHIMBORAZO,PENIPE,"73,01",0,0,0,0,"139,5",0,0,0,"73,01","139,5"
2025,1,R,COTOPAXI,SAQUISILI,"364,5",0,0,0,0,"59,9",0,0,0,"364,5","59,9"
2025,1,R,COTOPAXI,SIGCHOS,33,0,0,0,0,"474,03","80,16",0,0,33,"554,19"
2025,1,R,EL ORO,ATAHUALPA,600,0,0,0,0,"21,74","36,62",0,0,600,"58,36"
2025,1,R,EL ORO,BALSAS,2806,0,0,0,0,"4868,92","1029,37",0,0,2806,"5898,29"
2025,1,R,EL ORO,CHILLA,1,0,0,0,0,0,0,0,0,1,0
2025,1,R,EL ORO,LAS LAJAS,"0,01",0,0,0,0,0,0,0,0,"0,01",0
2025,1,R,ESMERALDAS,RIO VERDE,"0,1",0,0,0,0,"0,1",0,0,0,"0,1","0,1"
2025,1,R,GUAYAS,EL TRIUNFO,"1112,13",0,0,0,0,"272,15","45,5",0,0,"1112,13","317,65"
2025,1,R,GUAYAS,GENERAL ANTONIO ELIZALDE,"249,3",0,0,0,0,"130,4",0,0,0,"249,3","130,4"
2025,1,R,GUAYAS,ISIDRO AYORA,"9817,18",0,0,0,0,"10769,19","14,3",0,0,"9817,18","10783,49"
2025,1,R,GUAYAS,NARANJITO,100,0,0,0,0,2010,0,0,0,100,2010
2025,1,R,GUAYAS,PALESTINA,50,0,0,0,0,0,0,0,0,50,0
2025,1,R,IMBABURA,SAN MIGUEL DE URCUQUI,0,0,0,0,0,"48,69","46,25",0,0,0,"94,94"
2025,1,R,LOJA,MACARA,"72,88",0,0,0,120,"348,1",21,0,0,"192,88","369,1"
2025,1,R,LOJA,OLMEDO,1200,0,0,0,0,"3220,94","199,13",0,0,1200,"3420,07"
2025,1,R,LOJA,PALTAS,"1229,48",0,0,0,0,"117,49",0,0,0,"1229,48","117,49"
2025,1,R,LOJA,PINDAL,"86,95",0,0,0,0,"682,4","20,46",0,0,"86,95","702,86"
2025,1,R,LOJA,PUYANGO,0,0,0,0,0,"62,39",0,0,0,0,"62,39"
2025,1,R,LOJA,QUILANGA,0,0,0,0,0,0,"14,83",0,0,0,"14,83"
2025,1,R,LOJA,SOZORANGA,0,0,0,0,0,"9,55","499,25",0,0,0,"508,8"
2025,1,R,LOS RIOS,BABA,0,0,0,0,0,"3306,16",0,0,0,0,"3306,16"
2025,1,R,LOS RIOS,MOCACHE,7,0,0,0,0,0,0,0,0,7,0
2025,1,R,LOS RIOS,MONTALVO,25,0,0,0,0,"1257,65","418,59",0,0,25,"1676,24"
2025,1,R,LOS RIOS,PUEBLO VIEJO,"453,31",0,0,0,0,"768,49","0,92",0,0,"453,31","769,41"
2025,1,R,MANABI,24 DE MAYO,"873,16",0,0,0,0,"759,89",0,0,0,"873,16","759,89"
2025,1,R,MANABI,JAMA,"24,47",0,0,0,0,"24,47","30,98",0,0,"24,47","55,45"
2025,1,R,MORONA SANTIAGO,GUALAQUIZA,"357,53",0,0,0,0,"176,44","0,72",0,50,"357,53","227,16"
2025,1,R,MORONA SANTIAGO,LOGROÑO,0,0,0,0,0,"213,26",0,0,690,0,"903,26"
2025,1,R,MORONA SANTIAGO,SAN JUAN BOSCO,0,0,0,0,0,"79,13",0,0,0,0,"79,13"
2025,1,R,MORONA SANTIAGO,SUCUA,"179,84",0,0,0,0,"3307,85",0,0,0,"179,84","3307,85"
2025,1,R,MORONA SANTIAGO,TAISHA,"50,21",0,0,0,0,8,0,0,0,"50,21",8
2025,1,R,MORONA SANTIAGO,TIWINTZA,"0,11",0,0,0,0,"19,72","23,62",0,0,"0,11","43,34"
2025,1,R,NAPO,EL CHACO,"209,71",0,0,0,0,"856,29",150,0,0,"209,71","1006,29"
2025,1,R,PASTAZA,ARAJUNO,4,0,0,0,0,"151,48",0,0,0,4,"151,48"
2025,1,R,PICHINCHA,PEDRO VICENTE MALDONADO,20,0,0,0,0,"7401,91","49,38",0,0,20,"7451,29"
2025,1,R,SUCUMBIOS,CASCALES,8,0,0,0,0,"35,93",0,0,0,8,"35,93"
2025,1,R,SUCUMBIOS,PUTUMAYO,"400,01",0,0,0,0,0,0,0,0,"400,01",0
2025,1,R,TUNGURAHUA,CEVALLOS,"16098,37",0,0,0,0,"14417,79","24,18",0,0,"16098,37","14441,97"
2025,1,R,TUNGURAHUA,TISALEO,40,0,0,0,0,"188,63","128,42",0,0,40,"317,05"
2025,1,R,ZAMORA CHINCHIPE,CHINCHIPE,0,0,0,0,0,"18910,41",0,0,0,0,"18910,41"
2025,1,R,ZAMORA CHINCHIPE,NANGARITZA,4229,0,0,0,0,"2278,18","57,76",0,0,4229,"2335,94"
2025,1,R,ZAMORA CHINCHIPE,PALANDA,0,0,0,0,0,"2872,18",0,0,0,0,"2872,18"
2025,1,S,CAÑAR,SUSCAL,"845,75",0,0,0,0,"2074,33",0,0,0,"845,75","2074,33"
2025,1,S,EL ORO,ATAHUALPA,"2279,34",0,0,0,0,"7433,01","319,94",0,0,"2279,34","7752,95"
2025,1,S,EL ORO,CHILLA,"125,03",0,0,0,0,"103,29",0,0,0,"125,03","103,29"
2025,1,S,LOJA,OLMEDO,"2197,39",0,0,0,0,2749,"455,95",0,0,"2197,39","3204,95"
2025,1,S,LOJA,QUILANGA,0,0,0,0,0,"159,26",0,0,0,0,"159,26"
2025,1,S,LOJA,SOZORANGA,"231,94",0,0,0,0,"517,77","373,32",0,0,"231,94","891,09"
2025,1,S,MORONA SANTIAGO,PABLO SEXTO,21,0,0,0,0,"3730,4",0,0,1299,21,"5029,4"
2025,1,T,BOLIVAR,CHIMBO,6,0,0,0,0,1,0,0,0,6,1
2025,1,T,CAÑAR,LA TRONCAL,600,0,0,0,0,"221,19",0,0,0,600,"221,19"
2025,1,T,COTOPAXI,LATACUNGA,"2915,66",0,0,0,0,"1790,89","1060,08",0,0,"2915,66","2850,97"
2025,1,T,COTOPAXI,SALCEDO,55,0,0,0,0,"5,39",0,0,0,55,"5,39"
2025,1,T,EL ORO,SANTA ROSA,"3141,01",0,0,0,0,"14128,85",0,0,0,"3141,01","14128,85"
2025,1,T,EL ORO,ZARUMA,0,0,0,0,0,0,"399,19",0,0,0,"399,19"
2025,1,T,ESMERALDAS,ESMERALDAS,"2047,53",0,0,0,0,"617,71","5,16",0,0,"2047,53","622,87"
2025,1,T,GALAPAGOS,ISABELA,0,0,0,0,0,"15,59",0,0,0,0,"15,59"
2025,1,T,GUAYAS,BALAO,"1666,32",0,0,0,0,1700,0,0,0,"1666,32",1700
2025,1,T,GUAYAS,PLAYAS,"1035,47",0,0,0,0,191,0,0,0,"1035,47",191
2025,1,T,LOJA,CATAMAYO,"836,65",0,0,0,0,"157,42",0,0,0,"836,65","157,42"
2025,1,T,LOJA,PALTAS,"0,01",0,0,0,0,0,0,0,0,"0,01",0
2025,1,T,LOJA,ZAPOTILLO,"1007,14",0,0,"927,15",0,"1019,83",0,0,0,"1007,14","1019,83"
2025,1,T,LOS RIOS,QUEVEDO,"1211,77",0,0,0,0,"1108,12","5,74",0,0,"1211,77","1113,86"
2025,1,T,MANABI,BOLIVAR,"682,94",0,0,0,0,"43,91",0,0,0,"682,94","43,91"
2025,1,T,MANABI,PAJAN,"277,78",0,0,0,0,0,0,0,0,"277,78",0
2025,1,T,NAPO,TENA,125,0,0,0,0,"345,47",0,0,0,125,"345,47"
2025,1,T,ORELLANA,ORELLANA,"1449,28",0,0,0,0,"279,5",0,0,0,"1449,28","279,5"
